Date,Open,Close,Low,High,Volume,Volatility,Daily Return,Day_Type,DayOfWeek
2020-01-31 00:00:00,"76,1468","75,2947","75,0196","76,3243",11693900,"0,0171","-0,0112",Bear,5
2020-02-03 00:00:00,"75,5078","76,3421","75,5078","77,0344",9090600,"0,0202","0,0110",Bull,1
2020-02-04 00:00:00,"77,3451","78,4457","76,8835","78,9960",9997100,"0,0273","0,0142",Bull,2
2020-02-05 00:00:00,"79,2572","78,0801","77,2508","79,5425",9982700,"0,0289","-0,0149",Bear,3
2020-02-06 00:00:00,"78,1603","76,8227","76,8227","78,2049",8901400,"0,0177","-0,0171",Bear,4
2020-02-07 00:00:00,"76,4750","77,0635","76,0826","77,2419",8073900,"0,0152","0,0077",Bull,5
2020-02-10 00:00:00,"77,0724","78,0534","76,8406","78,1336",7289300,"0,0168","0,0127",Bull,1
2020-02-11 00:00:00,"78,3476","78,0355","77,8928","78,6776",5098500,"0,0100","-0,0040",Bear,2
2020-02-12 00:00:00,"78,2139","78,9807","77,9285","79,4534",7747800,"0,0195","0,0098",Bull,3
2020-02-13 00:00:00,"78,9183","80,1935","78,7043","80,7107",8576600,"0,0254","0,0162",Bull,4
2020-02-14 00:00:00,"80,4165","79,6139","79,3553","80,6216",5686900,"0,0157","-0,0100",Bear,5
2020-02-18 00:00:00,"79,6941","79,5693","78,7311","79,7833",5288800,"0,0132","-0,0016",Bear,2
2020-02-19 00:00:00,"79,8011","80,3808","79,6317","80,6483",5210800,"0,0127","0,0073",Bull,3
2020-02-20 00:00:00,"80,0152","79,0075","78,2317","80,4789",5969200,"0,0281","-0,0126",Bear,4
2020-02-21 00:00:00,"78,4725","77,9018","77,5807","78,8202",5800500,"0,0158","-0,0073",Bear,5
2020-02-24 00:00:00,"75,3781","75,3692","75,1374","76,7336",8313600,"0,0212","-0,0001",Bear,1
2020-02-25 00:00:00,"75,8151","73,2915","72,8278","76,1094",9404000,"0,0433","-0,0333",Bear,2
2020-02-26 00:00:00,"73,6571","71,9361","71,9093","74,2278",10541500,"0,0315","-0,0234",Bear,3
2020-02-27 00:00:00,"70,2953","69,8137","68,9844","72,1144",17120800,"0,0445","-0,0069",Bear,4
2020-02-28 00:00:00,"67,9233","69,9386","67,5220","70,2774",19108600,"0,0406","0,0297",Bull,5
2020-03-02 00:00:00,"69,4838","73,4609","69,2520","73,4877",14258700,"0,0610","0,0572",Bull,1
2020-03-03 00:00:00,"73,3896","70,0902","69,6532","73,6749",12395900,"0,0548","-0,0450",Bear,2
2020-03-04 00:00:00,"70,7055","71,0443","69,4481","71,5169",10999600,"0,0293","0,0048",Bull,3
2020-03-05 00:00:00,"69,4660","67,9411","67,1296","69,4660",12545300,"0,0336","-0,0220",Bear,4
2020-03-06 00:00:00,"65,5067","67,1831","64,2493","67,5131",18080100,"0,0498","0,0256",Bull,5
2020-03-09 00:00:00,"62,9385","63,1614","62,4926","66,0150",15930300,"0,0560","0,0035",Bull,1
2020-03-10 00:00:00,"64,7041","66,7640","62,4480","66,8353",18414000,"0,0678","0,0318",Bull,2
2020-03-11 00:00:00,"64,9449","60,9053","60,1028","66,2290",17138000,"0,0943","-0,0622",Bear,3
2020-03-12 00:00:00,"56,1346","55,3766","54,8059","59,5588",25170600,"0,0847","-0,0135",Bear,4
2020-03-13 00:00:00,"58,5422","62,3499","56,6339","62,5818",19247200,"0,1016","0,0650",Bull,5
2020-03-16 00:00:00,"54,0657","52,2466","51,8186","57,0263",23354300,"0,0963","-0,0336",Bear,1
2020-03-17 00:00:00,"53,1027","52,5944","47,8058","53,1651",25045200,"0,1009","-0,0096",Bear,2
2020-03-18 00:00:00,"49,5357","50,2313","44,6045","51,4084",28770600,"0,1374","0,0140",Bull,3
2020-03-19 00:00:00,"50,1421","54,7613","47,7523","56,5002",25167400,"0,1745","0,0921",Bull,4
2020-03-20 00:00:00,"55,5549","51,7472","51,6402","58,5690",28420600,"0,1247","-0,0685",Bear,5
2020-03-23 00:00:00,"51,0338","50,4275","48,1536","51,2211",24905800,"0,0601","-0,0119",Bear,1
2020-03-24 00:00:00,"55,8314","57,8556","54,3957","58,1053",28286200,"0,0664","0,0363",Bull,2
2020-03-25 00:00:00,"59,5945","58,6849","56,6161","62,1002",22977200,"0,0920","-0,0153",Bear,3
2020-03-26 00:00:00,"59,4875","62,3321","59,0773","63,8302",20997500,"0,0799","0,0478",Bull,4
2020-03-27 00:00:00,"59,4607","59,1575","57,8021","60,8607",18950500,"0,0514","-0,0051",Bear,5
2020-03-30 00:00:00,"59,3537","60,5130","57,5881","60,8340",14199700,"0,0547","0,0195",Bull,1
2020-03-31 00:00:00,"59,9066","58,6225","58,2390","60,9232",20109800,"0,0448","-0,0214",Bear,2
2020-04-01 00:00:00,"56,1791","55,8403","54,9129","57,7486",12880400,"0,0505","-0,0060",Bear,3
2020-04-02 00:00:00,"58,6314","57,9626","56,0989","61,2620",18175000,"0,0881","-0,0114",Bear,4
2020-04-03 00:00:00,"57,4900","56,2237","54,3065","57,7397",14676500,"0,0597","-0,0220",Bear,5
2020-04-06 00:00:00,"59,0951","60,4505","57,4365","60,9410",18010800,"0,0593","0,0229",Bull,1
2020-04-07 00:00:00,"63,8213","61,2709","60,9321","64,6328",13799400,"0,0580","-0,0400",Bear,2
2020-04-08 00:00:00,"62,0468","63,8213","61,1193","64,1334",10417600,"0,0486","0,0286",Bull,3
2020-04-09 00:00:00,"63,4914","65,8812","62,5461","66,2201",19748100,"0,0579","0,0376",Bull,4
2020-04-13 00:00:00,"65,5602","63,9907","62,7334","65,6315",11191800,"0,0442","-0,0239",Bear,1
2020-04-14 00:00:00,"65,7118","65,6939","64,7933","66,2825",10912000,"0,0227","-0,0003",Bear,2
2020-04-15 00:00:00,"64,2137","64,6952","63,0544","65,2570",10642500,"0,0343","0,0075",Bull,3
2020-04-16 00:00:00,"65,1946","65,5513","63,6251","65,7742",11946800,"0,0330","0,0055",Bull,4
2020-04-17 00:00:00,"68,3245","68,7526","66,8532","69,0112",14268400,"0,0316","0,0063",Bull,5
2020-04-20 00:00:00,"67,7895","67,1653","66,9513","68,6456",9684700,"0,0250","-0,0092",Bear,1
2020-04-21 00:00:00,"65,4531","64,8468","63,9729","65,9525",10345800,"0,0302","-0,0093",Bear,2
2020-04-22 00:00:00,"66,4787","69,0647","66,3717","69,6086",11347000,"0,0487","0,0389",Bull,3
2020-04-23 00:00:00,"68,9577","67,0137","66,2201","69,2609",15513400,"0,0441","-0,0282",Bear,4
2020-04-24 00:00:00,"67,5487","67,3971","66,1755","67,7984",8456000,"0,0240","-0,0022",Bear,5
2020-04-27 00:00:00,"68,3780","69,3233","68,2532","69,5908",8258500,"0,0196","0,0138",Bull,1
2020-04-28 00:00:00,"70,1526","70,1704","68,6277","70,9908",12801400,"0,0337","0,0003",Bull,2
2020-04-29 00:00:00,"69,7156","68,5386","68,4137","70,2239",24575500,"0,0260","-0,0169",Bear,3
2020-04-30 00:00:00,"68,5118","68,4227","67,0494","69,2341",15186000,"0,0319","-0,0013",Bear,4
2020-05-01 00:00:00,"66,7908","65,8009","65,2837","67,6647",11216700,"0,0356","-0,0148",Bear,5
2020-05-04 00:00:00,"64,7219","64,1066","63,5449","64,7576",12921800,"0,0187","-0,0095",Bear,1
2020-05-05 00:00:00,"66,8443","65,0073","64,9984","66,9513",12976000,"0,0292","-0,0275",Bear,2
2020-05-06 00:00:00,"65,7831","65,0608","64,9716","66,7462",12740900,"0,0270","-0,0110",Bear,3
2020-05-07 00:00:00,"66,1907","68,1547","65,7962","68,1816",13360500,"0,0360","0,0297",Bull,4
2020-05-08 00:00:00,"69,2756","69,8316","67,9395","69,8854",11917200,"0,0281","0,0080",Bull,5
2020-05-11 00:00:00,"68,7107","68,0381","67,9753","69,2129",9004500,"0,0180","-0,0098",Bear,1
2020-05-12 00:00:00,"68,1547","66,6750","66,6660","68,8093",8549900,"0,0314","-0,0217",Bear,2
2020-05-13 00:00:00,"66,7736","66,0203","65,3926","67,9305",11532700,"0,0380","-0,0113",Bear,3
2020-05-14 00:00:00,"64,8545","66,5315","63,3569","66,6212",11932300,"0,0503","0,0259",Bull,4
2020-05-15 00:00:00,"65,2940","66,5046","65,1684","66,9351",9489100,"0,0271","0,0185",Bull,5
2020-05-18 00:00:00,"68,9259","68,3609","68,3340","69,4998",8903200,"0,0169","-0,0082",Bear,1
2020-05-19 00:00:00,"68,5134","68,0291","67,9395","69,2487",6484900,"0,0191","-0,0071",Bear,2
2020-05-20 00:00:00,"69,2577","69,7330","68,6210","69,8047",7790500,"0,0171","0,0069",Bull,3
2020-05-21 00:00:00,"70,4863","69,9931","69,8496","71,1858",10312600,"0,0190","-0,0070",Bear,4
2020-05-22 00:00:00,"69,8585","69,6074","68,6210","69,9931",7653300,"0,0196","-0,0036",Bear,5
2020-05-26 00:00:00,"71,3830","69,7330","69,5716","71,6700",8422200,"0,0294","-0,0231",Bear,2
2020-05-27 00:00:00,"70,8270","70,4863","69,4012","70,8270",8245300,"0,0201","-0,0048",Bear,3
2020-05-28 00:00:00,"70,5221","70,4325","69,8854","71,7956",8331400,"0,0271","-0,0013",Bear,4
2020-05-29 00:00:00,"70,5042","69,9392","69,2846","70,5221",10043600,"0,0176","-0,0080",Bear,5
2020-06-01 00:00:00,"69,6433","70,2352","68,8452","70,5311",7922000,"0,0242","0,0085",Bull,1
2020-06-02 00:00:00,"69,9213","69,7509","68,8631","70,1814",9521000,"0,0189","-0,0024",Bear,2
2020-06-03 00:00:00,"70,3517","71,3651","70,2172","71,6969",9956700,"0,0210","0,0144",Bull,3
2020-06-04 00:00:00,"71,1230","70,6118","70,3697","71,8942",7667600,"0,0214","-0,0072",Bear,4
2020-06-05 00:00:00,"72,0377","73,6609","71,7149","73,8312",12030800,"0,0294","0,0225",Bull,5
2020-06-08 00:00:00,"74,5038","74,9343","73,6967","74,9881",10229600,"0,0173","0,0058",Bull,1
2020-06-09 00:00:00,"74,0913","73,8671","73,3201","74,6294",7999800,"0,0177","-0,0030",Bear,2
2020-06-10 00:00:00,"71,6341","70,8540","70,1276","71,7687",19683800,"0,0229","-0,0109",Bear,3
2020-06-11 00:00:00,"67,9305","65,0787","64,7021","68,8631",26422200,"0,0613","-0,0420",Bear,4
2020-06-12 00:00:00,"67,2579","68,4954","66,1907","68,8003",18529800,"0,0388","0,0184",Bull,5
2020-06-15 00:00:00,"66,6301","69,0156","66,4329","69,8675",14644700,"0,0515","0,0358",Bull,1
2020-06-16 00:00:00,"70,6567","69,8047","68,5044","70,7912",10890100,"0,0324","-0,0121",Bear,2
2020-06-17 00:00:00,"70,0110","69,1411","68,7645","70,2083",6906700,"0,0206","-0,0124",Bear,3
2020-06-18 00:00:00,"68,8004","68,4327","67,9753","68,8631",8486000,"0,0129","-0,0053",Bear,4
2020-06-19 00:00:00,"69,0783","67,6166","67,1503","69,3922",12538600,"0,0325","-0,0212",Bear,5
2020-06-22 00:00:00,"67,1682","67,6166","66,2894","67,8408",8238600,"0,0231","0,0067",Bull,1
2020-06-23 00:00:00,"68,4506","67,6973","67,3207","68,4865",8076600,"0,0170","-0,0110",Bear,2
2020-06-24 00:00:00,"67,1682","66,0383","64,5676","67,1862",12306400,"0,0390","-0,0168",Bear,3
2020-06-25 00:00:00,"65,6617","66,2266","64,7200","66,4598",8624800,"0,0265","0,0086",Bull,4
2020-06-26 00:00:00,"66,0293","64,1820","63,8950","66,1549",17627800,"0,0342","-0,0280",Bear,5
2020-06-29 00:00:00,"64,0385","65,8948","63,7246","65,9127",8653000,"0,0342","0,0290",Bull,1
2020-06-30 00:00:00,"65,9845","65,9934","65,2940","66,2535",11324000,"0,0145","0,0001",Bull,2
2020-07-01 00:00:00,"66,3611","66,3880","65,8051","66,9799",6750000,"0,0177","0,0004",Bull,3
2020-07-02 00:00:00,"67,2938","66,1638","66,0383","67,3386",6544400,"0,0193","-0,0168",Bear,4
2020-07-06 00:00:00,"67,1951","67,6525","66,5046","67,6884",7235300,"0,0176","0,0068",Bull,1
2020-07-07 00:00:00,"67,3745","66,5853","66,3611","67,4642",7515100,"0,0164","-0,0117",Bear,2
2020-07-08 00:00:00,"66,4239","66,4867","65,7603","66,8095",7346200,"0,0158","0,0009",Bull,3
2020-07-09 00:00:00,"66,1190","65,9755","64,5048","66,5584",9618200,"0,0311","-0,0022",Bear,4
2020-07-10 00:00:00,"65,4643","66,6212","65,2312","66,8633",7524200,"0,0249","0,0177",Bull,5
2020-07-13 00:00:00,"66,8633","65,1505","65,0070","67,1144",9464500,"0,0315","-0,0256",Bear,1
2020-07-14 00:00:00,"64,5676","65,2222","64,4062","65,4375",8780900,"0,0160","0,0101",Bull,2
2020-07-15 00:00:00,"66,7736","67,8049","66,3253","67,9843",10300700,"0,0248","0,0154",Bull,3
2020-07-16 00:00:00,"67,1682","66,7109","66,0741","67,3834",6649300,"0,0195","-0,0068",Bear,4
2020-07-17 00:00:00,"66,7467","66,5046","65,6527","66,8543",6087500,"0,0180","-0,0036",Bear,5
2020-07-20 00:00:00,"66,5046","67,2220","66,0293","67,4552",8832700,"0,0214","0,0108",Bull,1
2020-07-21 00:00:00,"67,9574","67,6525","67,5000","68,8721",10637500,"0,0202","-0,0045",Bear,2
2020-07-22 00:00:00,"67,7242","69,2667","67,3655","69,3474",9213100,"0,0293","0,0228",Bull,3
2020-07-23 00:00:00,"68,9438","67,5807","67,1682","69,1142",7795100,"0,0282","-0,0198",Bear,4
2020-07-24 00:00:00,"67,5090","67,9574","67,3565","68,1547",5673400,"0,0118","0,0066",Bull,5
2020-07-27 00:00:00,"68,0560","68,5672","67,7421","68,7914",6771100,"0,0154","0,0075",Bull,1
2020-07-28 00:00:00,"68,4237","66,9351","66,8633","68,5044",12273400,"0,0240","-0,0218",Bear,2
2020-07-29 00:00:00,"69,5536","69,4281","68,9618","70,3876",15261100,"0,0205","-0,0018",Bear,3
2020-07-30 00:00:00,"68,7196","68,7286","67,6166","69,0335",7889800,"0,0206","0,0001",Bull,4
2020-07-31 00:00:00,"68,3699","68,6300","67,6883","68,6389",7423800,"0,0139","0,0038",Bull,5
2020-08-03 00:00:00,"68,5851","67,7063","67,6525","68,6927",7138300,"0,0152","-0,0128",Bear,1
2020-08-04 00:00:00,"67,5897","67,3745","67,0427","67,6973",12792400,"0,0097","-0,0032",Bear,2
2020-08-05 00:00:00,"67,5718","67,9574","67,5538","68,1457",7780800,"0,0088","0,0057",Bull,3
2020-08-06 00:00:00,"67,8041","68,2189","67,5697","68,4533",6764800,"0,0130","0,0061",Bull,4
2020-08-07 00:00:00,"68,0566","68,3361","67,8131","68,4623",6569300,"0,0095","0,0041",Bull,5
2020-08-10 00:00:00,"68,3631","69,8509","68,3541","70,0312",6604300,"0,0245","0,0218",Bull,1
2020-08-11 00:00:00,"70,5721","71,1131","70,3287","72,1140",10238500,"0,0253","0,0077",Bull,2
2020-08-12 00:00:00,"71,7623","71,4918","70,9328","71,8525",5378000,"0,0128","-0,0038",Bear,3
2020-08-13 00:00:00,"71,1582","71,2484","71,0861","71,8074",4383400,"0,0101","0,0013",Bull,4
2020-08-14 00:00:00,"70,8156","70,6623","70,3468","71,1673",3771300,"0,0116","-0,0022",Bear,5
2020-08-17 00:00:00,"70,8697","71,1853","70,4369","71,1943",5360400,"0,0107","0,0045",Bull,1
2020-08-18 00:00:00,"71,3656","71,2213","70,6443","71,5550",5272700,"0,0128","-0,0020",Bear,2
2020-08-19 00:00:00,"71,3927","69,9951","69,8148","71,5820",6840600,"0,0248","-0,0196",Bear,3
2020-08-20 00:00:00,"69,4541","69,6254","68,9402","70,0131",5099500,"0,0154","0,0025",Bull,4
2020-08-21 00:00:00,"69,3730","69,4902","69,1476","69,6705",5594100,"0,0075","0,0017",Bull,5
2020-08-24 00:00:00,"70,0672","70,9418","69,6525","71,3566",5867400,"0,0243","0,0125",Bull,1
2020-08-25 00:00:00,"72,1861","74,5845","71,9427","74,9001",17659500,"0,0410","0,0332",Bull,2
2020-08-26 00:00:00,"74,3140","74,3050","73,8271","74,6116",7934300,"0,0106","-0,0001",Bear,3
2020-08-27 00:00:00,"74,6115","75,2066","74,3861","75,4140",9099200,"0,0138","0,0080",Bull,4
2020-08-28 00:00:00,"75,5493","76,6403","75,2247","76,9017",9303900,"0,0222","0,0144",Bull,5
2020-08-31 00:00:00,"76,3066","76,1624","75,7656","76,9648",6401600,"0,0157","-0,0019",Bear,1
2020-09-01 00:00:00,"76,3698","77,5870","75,9460","77,6231",8166100,"0,0220","0,0159",Bull,2
2020-09-02 00:00:00,"78,0018","79,6608","77,8034","80,0215",11378900,"0,0284","0,0213",Bull,3
2020-09-03 00:00:00,"79,8862","77,9747","77,2624","80,2288",11036600,"0,0371","-0,0239",Bear,4
2020-09-04 00:00:00,"78,5247","77,7854","76,9198","79,1469",10349400,"0,0284","-0,0094",Bear,5
2020-09-08 00:00:00,"76,8837","77,0099","76,4329","78,9665",11083100,"0,0330","0,0016",Bull,2
2020-09-09 00:00:00,"77,4788","77,4157","76,1534","78,2903",6928700,"0,0276","-0,0008",Bear,3
2020-09-10 00:00:00,"77,3616","76,5321","76,2165","78,5067",7552000,"0,0296","-0,0107",Bear,4
2020-09-11 00:00:00,"76,5952","76,8837","75,8738","77,4066",7103300,"0,0200","0,0038",Bull,5
2020-09-14 00:00:00,"77,3165","78,1099","77,2173","78,4976",5535800,"0,0166","0,0103",Bull,1
2020-09-15 00:00:00,"78,6059","79,0837","78,5969","79,5706",8361900,"0,0124","0,0061",Bull,2
2020-09-16 00:00:00,"79,3452","79,6878","79,1198","80,6346",7146400,"0,0191","0,0043",Bull,3
2020-09-17 00:00:00,"78,4886","78,2181","76,9649","78,7321",7386600,"0,0225","-0,0034",Bear,4
2020-09-18 00:00:00,"78,2723","76,5952","76,2796","78,6600",10113400,"0,0304","-0,0214",Bear,5
2020-09-21 00:00:00,"74,7107","75,6394","73,7099","75,6935",7188800,"0,0266","0,0124",Bull,1
2020-09-22 00:00:00,"75,7837","75,6935","74,9993","76,0903",4465000,"0,0144","-0,0012",Bear,2
2020-09-23 00:00:00,"76,0812","74,8279","74,6747","76,5501",6414700,"0,0247","-0,0165",Bear,3
2020-09-24 00:00:00,"74,5034","74,8730","73,8632","75,8649",4881500,"0,0269","0,0050",Bull,4
2020-09-25 00:00:00,"74,4132","76,0091","74,1337","76,3608",5981500,"0,0299","0,0214",Bull,5
2020-09-28 00:00:00,"77,1091","77,6050","76,6312","77,7583",5976200,"0,0146","0,0064",Bull,1
2020-09-29 00:00:00,"77,7673","76,4599","76,3067","77,7673",4064000,"0,0188","-0,0168",Bear,2
2020-09-30 00:00:00,"78,1100","77,4698","77,0641","78,5878",10134400,"0,0195","-0,0082",Bear,3
2020-10-01 00:00:00,"78,4796","78,2091","77,7222","78,8493",7241200,"0,0144","-0,0034",Bear,4
2020-10-02 00:00:00,"76,7755","78,0559","76,7214","78,5608",5602300,"0,0240","0,0167",Bull,5
2020-10-05 00:00:00,"78,6870","79,7690","78,6239","79,9583",7004800,"0,0170","0,0138",Bull,1
2020-10-06 00:00:00,"79,9313","78,4526","78,2632","80,4993",7951100,"0,0280","-0,0185",Bear,2
2020-10-07 00:00:00,"79,1829","79,7510","78,8403","80,2288",5179300,"0,0175","0,0072",Bull,3
2020-10-08 00:00:00,"79,7600","80,7247","79,7149","80,7969",4958800,"0,0136","0,0121",Bull,4
2020-10-09 00:00:00,"80,9682","81,1575","80,7698","81,4461",6197700,"0,0084","0,0023",Bull,5
2020-10-12 00:00:00,"81,5633","81,8518","81,0854","82,1403",5909100,"0,0129","0,0035",Bull,1
2020-10-13 00:00:00,"81,6715","81,2928","80,9411","81,9149",5732000,"0,0119","-0,0046",Bear,2
2020-10-14 00:00:00,"81,3018","80,5264","79,8502","81,6895",4760700,"0,0226","-0,0095",Bear,3
2020-10-15 00:00:00,"79,4895","80,0936","79,0477","80,1296",5002200,"0,0136","0,0076",Bull,4
2020-10-16 00:00:00,"80,5985","79,8141","79,7419","80,8149",4721300,"0,0133","-0,0097",Bear,5
2020-10-19 00:00:00,"79,9764","78,9846","78,7682","80,7608",5426600,"0,0249","-0,0124",Bear,1
2020-10-20 00:00:00,"79,9584","79,8051","79,3813","80,8961",4939700,"0,0189","-0,0019",Bear,2
2020-10-21 00:00:00,"79,6878","79,5887","79,5165","80,3911",4119200,"0,0110","-0,0012",Bear,3
2020-10-22 00:00:00,"79,3632","80,5714","79,0747","80,5895",4257800,"0,0191","0,0152",Bull,4
2020-10-23 00:00:00,"80,9682","81,8698","80,6436","82,0141",7811500,"0,0169","0,0111",Bull,5
2020-10-26 00:00:00,"81,1756","80,8420","79,9313","82,1674",7756400,"0,0275","-0,0041",Bear,1
2020-10-27 00:00:00,"80,6797","81,1936","80,4001","81,4641",8027500,"0,0132","0,0064",Bull,2
2020-10-28 00:00:00,"79,9313","78,5969","78,0919","80,2018",12738800,"0,0264","-0,0167",Bear,3
2020-10-29 00:00:00,"78,5968","79,6157","78,0919","80,3460",8440000,"0,0287","0,0130",Bull,4
2020-10-30 00:00:00,"79,1198","78,4075","77,2083","79,6969",11400700,"0,0315","-0,0090",Bear,5
2020-11-02 00:00:00,"78,9305","77,5149","77,0460","79,1378",8904900,"0,0265","-0,0179",Bear,1
2020-11-03 00:00:00,"78,2452","79,6969","77,7042","80,3010",6910400,"0,0332","0,0186",Bull,2
2020-11-04 00:00:00,"80,1567","80,9592","80,0124","82,3117",10509400,"0,0287","0,0100",Bull,3
2020-11-05 00:00:00,"81,7707","81,7075","81,0584","82,1944",6169700,"0,0139","-0,0008",Bear,4
2020-11-06 00:00:00,"81,2838","81,7346","80,9501","82,2305",6626100,"0,0158","0,0055",Bull,5
2020-11-09 00:00:00,"87,7486","86,4502","86,2338","88,0461",16225800,"0,0207","-0,0148",Bear,1
2020-11-10 00:00:00,"84,9193","85,0823","84,3757","86,3053",10474700,"0,0227","0,0019",Bull,2
2020-11-11 00:00:00,"85,2544","86,0969","85,1729","86,8126",8296500,"0,0192","0,0099",Bull,3
2020-11-12 00:00:00,"85,7527","84,7290","83,9409","85,8433",7058400,"0,0222","-0,0119",Bear,4
2020-11-13 00:00:00,"85,4990","86,5680","84,8830","86,5952",5516100,"0,0200","0,0125",Bull,5
2020-11-16 00:00:00,"87,6823","88,5791","86,9847","88,6063",9371300,"0,0185","0,0102",Bull,1
2020-11-17 00:00:00,"88,0627","89,3219","87,7003","89,4850",8722300,"0,0203","0,0143",Bull,2
2020-11-18 00:00:00,"89,3491","88,6969","88,6969","89,9832",6039500,"0,0144","-0,0073",Bear,3
2020-11-19 00:00:00,"88,0899","88,5610","87,7457","88,7059",4252300,"0,0109","0,0053",Bull,4
2020-11-20 00:00:00,"88,2530","87,8816","87,8272","88,3617",4609700,"0,0061","-0,0042",Bear,5
2020-11-23 00:00:00,"88,4342","87,7638","87,3471","88,6516",4803200,"0,0148","-0,0076",Bear,1
2020-11-24 00:00:00,"88,3345","89,0502","88,2349","89,4306",6319900,"0,0135","0,0081",Bull,2
2020-11-25 00:00:00,"89,2313","88,9596","88,7240","89,2676",4027100,"0,0061","-0,0030",Bear,3
2020-11-27 00:00:00,"89,2132","89,3763","89,0320","89,6662",2169700,"0,0071","0,0018",Bull,5
2020-11-30 00:00:00,"88,9596","88,7965","87,8363","89,0411",5197300,"0,0135","-0,0018",Bear,1
2020-12-01 00:00:00,"89,6843","89,5212","89,0049","89,9198",4970000,"0,0102","-0,0018",Bear,2
2020-12-02 00:00:00,"89,2404","89,6028","88,9686","89,7205",3377900,"0,0084","0,0041",Bull,3
2020-12-03 00:00:00,"89,7024","90,6899","89,6571","91,4961",6264100,"0,0205","0,0110",Bull,4
2020-12-04 00:00:00,"91,8132","92,6556","91,5595","93,2535",6952700,"0,0185","0,0092",Bull,5
2020-12-07 00:00:00,"92,4111","91,8675","91,2153","92,6013",4514800,"0,0150","-0,0059",Bear,1
2020-12-08 00:00:00,"90,9254","91,6863","90,5993","92,0125",3911300,"0,0155","0,0084",Bull,2
2020-12-09 00:00:00,"92,3477","90,9526","90,6808","92,5922",6629900,"0,0207","-0,0151",Bear,3
2020-12-10 00:00:00,"93,7699","95,4730","93,0814","96,1071",12939200,"0,0323","0,0182",Bull,4
2020-12-11 00:00:00,"94,5852","93,3079","92,7010","94,9204",6262600,"0,0235","-0,0135",Bear,5
2020-12-14 00:00:00,"94,0598","93,5978","93,5344","94,8570",5156200,"0,0141","-0,0049",Bear,1
2020-12-15 00:00:00,"94,4312","94,3769","94,0145","94,9929",5195200,"0,0104","-0,0006",Bear,2
2020-12-16 00:00:00,"94,3044","93,5525","93,0543","94,9385",6409300,"0,0200","-0,0080",Bear,3
2020-12-17 00:00:00,"93,8061","93,4981","92,9546","94,2500",4535700,"0,0138","-0,0033",Bear,4
2020-12-18 00:00:00,"93,6069","93,5616","93,2626","94,3135",10215000,"0,0112","-0,0005",Bear,5
2020-12-21 00:00:00,"91,6954","93,2536","90,6083","93,4438",7175900,"0,0309","0,0170",Bull,1
2020-12-22 00:00:00,"92,5107","92,7734","92,3024","93,4619",4302700,"0,0125","0,0028",Bull,2
2020-12-23 00:00:00,"92,6647","92,4564","92,3748","93,0271",3817300,"0,0070","-0,0022",Bear,3
2020-12-24 00:00:00,"92,6738","92,4111","92,1121","92,7281",1949200,"0,0066","-0,0028",Bear,4
2020-12-28 00:00:00,"93,2354","94,5218","92,6828","94,5580",5055200,"0,0201","0,0138",Bull,1
2020-12-29 00:00:00,"95,0200","95,6904","94,6396","95,8263",4780900,"0,0125","0,0071",Bull,2
2020-12-30 00:00:00,"96,0166","95,9984","95,8263","96,5873",3654100,"0,0079","-0,0002",Bear,3
2020-12-31 00:00:00,"96,0256","96,9134","95,6814","97,0583",3566300,"0,0143","0,0092",Bull,4
2021-01-04 00:00:00,"97,5294","93,3985","92,5288","97,6109",8041500,"0,0521","-0,0424",Bear,1
2021-01-05 00:00:00,"93,2354","93,7065","93,1267","94,4493",5721900,"0,0142","0,0051",Bull,2
2021-01-06 00:00:00,"93,2988","94,3859","93,2264","95,3099",5017200,"0,0223","0,0117",Bull,3
2021-01-07 00:00:00,"94,6577","93,6250","93,2626","94,7936",5057000,"0,0162","-0,0109",Bear,4
2021-01-08 00:00:00,"94,0870","95,7267","93,6884","95,8082",5869700,"0,0225","0,0174",Bull,5
2021-01-11 00:00:00,"95,2103","94,7573","94,4584","95,6995",4257400,"0,0130","-0,0048",Bear,1
2021-01-12 00:00:00,"94,2229","93,1448","92,6828","94,5037",4332600,"0,0193","-0,0114",Bear,2
2021-01-13 00:00:00,"92,6919","93,2083","91,9400","93,6521",4804500,"0,0185","0,0056",Bull,3
2021-01-14 00:00:00,"94,0326","92,2389","92,1393","94,3859",4528300,"0,0239","-0,0191",Bear,4
2021-01-15 00:00:00,"91,8403","92,7009","91,6863","93,0271",5522900,"0,0146","0,0094",Bull,5
2021-01-19 00:00:00,"93,1267","92,8912","91,8041","93,8514",6519600,"0,0220","-0,0025",Bear,2
2021-01-20 00:00:00,"92,7734","95,5364","92,5832","95,8897",5844300,"0,0356","0,0298",Bull,3
2021-01-21 00:00:00,"95,5364","94,7392","94,6215","95,5636",5731500,"0,0099","-0,0083",Bear,4
2021-01-22 00:00:00,"94,3588","94,1323","93,3623","94,6396",5231600,"0,0135","-0,0024",Bear,5
2021-01-25 00:00:00,"93,9873","93,7156","92,5560","94,1685",5009000,"0,0172","-0,0029",Bear,1
2021-01-26 00:00:00,"93,6703","94,8389","93,5253","95,3099",7195300,"0,0191","0,0125",Bull,2
2021-01-27 00:00:00,"91,9309","88,6606","87,6279","92,2027",18139500,"0,0498","-0,0356",Bear,3
2021-01-28 00:00:00,"89,6299","88,9143","88,8690","91,0703",8868200,"0,0246","-0,0080",Bear,4
